ML Catalog Number,Format,Common Name,Scientific Name,Background Species,Recordist,Date,Year,Month,Day,Time,Country,Country-State-County,State,County,Locality,Latitude,Longitude,Age/Sex,Behaviors,Playback,Captive,Collected,Specimen ID,Home Archive Catalog Number,Recorder,Microphone,Accessory,Partner Institution,eBird Checklist ID,Unconfirmed,Air Temp(°C),Water Temp(°C),Media notes,Observation Details,Parent Species,eBird Species Code,Taxon Category,Taxonomic Sort,Recordist 2,Average Community Rating,Number of Ratings,Asset Tags,Original Image Height,Original Image Width
344653381,Audio,Prairie Warbler,Setophaga discolor,,Leslie Sours,2021-05-24,2021,5,24,1214,United States,US-OH-023,Ohio,Clark,Buck Creek SP--Buckhorn Trail,39.9559344,-83.7557825,"",,Unspecified,"","",,,,,,,S89494198,"",,,,Audio,Setophaga discolor,prawar,Species,33643,,4.00,2,,,
344572821,Audio,Prairie Warbler,Setophaga discolor,"Poecile atricapillus -- Black-capped Chickadee; Corvus brachyrhynchos -- American Crow; Zenaida macroura -- Mourning Dove; Turdus migratorius -- American Robin; Troglodytes aedon -- House Wren; Passerina cyanea -- Indigo Bunting",Dan Scheiman,2021-05-31,2021,5,31,518,United States,US-WI-029,Wisconsin,Door,"stakeout Prairie Warbler, Mathey Rd., Sturgeon Bay (2021)",44.8230000,-87.3155060,Adult Male – 1,Song,Not Used,"","",,,iPhone 7,,,,S89330756,"",,,,Singing. Continuing.,Setophaga discolor,prawar,Species,33643,,1.00,1,"",,
344572811,Audio,Prairie Warbler,Setophaga discolor,"Turdus migratorius -- American Robin; Corvus brachyrhynchos -- American Crow; Cardinalis cardinalis -- Northern Cardinal; Zenaida macroura -- Mourning Dove; Poecile atricapillus -- Black-capped Chickadee",Dan Scheiman,2021-05-31,2021,5,31,518,United States,US-WI-029,Wisconsin,Door,"stakeout Prairie Warbler, Mathey Rd., Sturgeon Bay (2021)",44.8230000,-87.3155060,Adult Male – 1,Song,Not Used,"","",,,iPhone 7,,,,S89330756,"",,,,Singing. Continuing.,Setophaga discolor,prawar,Species,33643,,1.00,1,"",,
344567481,Audio,Prairie Warbler,Setophaga discolor,,Eric Howe,2021-06-01,2021,6,1,1216,United States,US-WI-029,Wisconsin,Door,"stakeout Prairie Warbler, Mathey Rd., Sturgeon Bay (2021)",44.8230000,-87.3155060,"",,Unspecified,"","",,,,,,,S89470302,"",,,,Continuing. Rapid ascending steps of buzzy notes.,Setophaga discolor,prawar,Species,33643,,3.00,1,,,
344498951,Audio,Prairie Warbler,Setophaga discolor,,Brett Hillman,2021-06-01,2021,6,1,1948,United States,US-NH-013,New Hampshire,Merrimack,"USFWS Karner Blue Easement, Concord",43.2081475,-71.4938092,"",,Unspecified,"","",,,,,,,S89455011,"",,,,,Setophaga discolor,prawar,Species,33643,,3.00,1,,,
344445061,Audio,Prairie Warbler,Setophaga discolor,,Jared Evans,2021-04-15,2021,4,15,1220,United States,US-NC-051,North Carolina,Cumberland,Carvers Creek SP--Long Valley Farm,35.2064291,-78.9777153,"",,Unspecified,"","",,,,,,,S85596373,"",,,,,Setophaga discolor,prawar,Species,33643,,3.00,1,,,
344390191,Audio,Prairie Warbler,Setophaga discolor,,Mike Cook,2021-06-01,2021,6,1,1306,United States,US-MI-077,Michigan,Kalamazoo,Fort Custer SRA,42.3266970,-85.3473759,"",,Unspecified,"","",,,,,,,S89435947,"",,,,"Continuing.  Heard often, observed in flight only briefly.  Audio to follow.",Setophaga discolor,prawar,Species,33643,,3.00,1,,,
344377751,Audio,Prairie Warbler,Setophaga discolor,,Old Sam Peabody,2021-06-01,2021,6,1,733,United States,US-NJ-021,New Jersey,Mercer,Pole Farm (Mercer County Park NW),40.3164110,-74.7474770,"",,Unspecified,"","",,,Zoom H4n Pro,,,,S89432599,"",,,,,Setophaga discolor,prawar,Species,33643,,2.00,1,,,
344295491,Audio,Prairie Warbler,Setophaga discolor,,Christine Murray,2021-06-01,2021,6,1,604,United States,US-ME-017,Maine,Oxford,ATV Trail at French Road,44.1380720,-70.4504220,"",,Unspecified,"","",,,,,,,S89410110,"",,,,In typical habitat (shrubby field).,Setophaga discolor,prawar,Species,33643,,3.00,1,,,
344163871,Audio,Prairie Warbler,Setophaga discolor,,Andrew Albright,2021-05-31,2021,5,31,1131,United States,US-DE-005,Delaware,Sussex,Cape Henlopen Hawk Watch,38.7882952,-75.0887686,"",,Unspecified,"","",,,,,,,S89391054,"",,,,,Setophaga discolor,prawar,Species,33643,,5.00,2,,,
344141101,Audio,Prairie Warbler,Setophaga discolor,,Lucas Schrader,2021-04-26,2021,4,26,644,United States,US-OH-145,Ohio,Scioto,Shawnee State Forest--Odle Creek Rd.,38.7128072,-83.1133953,"",,Unspecified,"","",,,,,,,S86506375,"",,,,,Setophaga discolor,prawar,Species,33643,,4.00,2,,,
344111161,Audio,Prairie Warbler,Setophaga discolor,,Nathaniel Harms,2021-04-24,2021,4,24,815,United States,US-VA-153,Virginia,Prince William,Occoquan Bay NWR,38.6455061,-77.2361183,"",,Unspecified,"","",,,,,,,S86242706,"",,,,,Setophaga discolor,prawar,Species,33643,,4.50,2,,,
344095221,Audio,Prairie Warbler,Setophaga discolor,,Chris Daly,2021-05-31,2021,5,31,1134,United States,US-NJ-019,New Jersey,Hunterdon,Spruce Run Recreation Area,40.6601903,-74.9383805,"",,Unspecified,"","",,,,,,,S89375659,"",,,,,Setophaga discolor,prawar,Species,33643,,3.00,1,,,
344090641,Audio,Prairie Warbler,Setophaga discolor,,Peter Lorish,2021-05-24,2021,5,24,1033,United States,US-NC-055,North Carolina,Dare,Bodie Island Lighthouse & Pond,35.8190760,-75.5629660,"",,Unspecified,"","",,,,,,,S88901357,"",,,,Heard,Setophaga discolor,prawar,Species,33643,,3.50,2,,,
344051261,Audio,Prairie Warbler,Setophaga discolor,,aerin tedesco,2021-05-31,2021,5,31,843,United States,US-IL-147,Illinois,Piatt,Upper Sangamon River Land and Water Reserve,40.0046948,-88.6148643,"",,Unspecified,"","",,,,,,,S89341741,"",,,,2 males fighting,Setophaga discolor,prawar,Species,33643,,3.50,2,,,
344024061,Audio,Prairie Warbler,Setophaga discolor,,Kent Fiala,2021-05-31,2021,5,31,637,United States,US-NC-135,North Carolina,Orange,Efland SE--Fernrock Farm (private),36.0137370,-79.1549106,Adult Male – 1,"",Not Used,"","",,,Tascam DR-100MkIII,Sennheiser ME67/K6,,,S89336224,"",,,,In the second-growth south of the farm,Setophaga discolor,prawar,Species,33643,,4.00,2,"",,
343967151,Audio,Prairie Warbler,Setophaga discolor,,Scott Jackson,2021-05-31,2021,5,31,806,United States,US-IN-063,Indiana,Hendricks,"Newby Lane, Plainfield",39.6945299,-86.3427785,"",,Unspecified,"","",,,,,,,S89335601,"",,,,"Recordings of the two different individuals. The second one's pitch is on the high side of audibility",Setophaga discolor,prawar,Species,33643,,2.00,1,,,
343967101,Audio,Prairie Warbler,Setophaga discolor,,Scott Jackson,2021-05-31,2021,5,31,806,United States,US-IN-063,Indiana,Hendricks,"Newby Lane, Plainfield",39.6945299,-86.3427785,"",,Unspecified,"","",,,,,,,S89335601,"",,,,"Recordings of the two different individuals. The second one's pitch is on the high side of audibility",Setophaga discolor,prawar,Species,33643,,1.00,1,,,
343956841,Audio,Prairie Warbler,Setophaga discolor,,Lynn Howes,2021-05-31,2021,5,31,818,United States,US-NY-051,New York,Livingston,"Wetmore Rd. X Townline Rd., NY State Lands",42.6705343,-77.5277024,"",,Unspecified,"","",,,,,,,S89336390,"",,,,Recording attached. 3 heard singing in distance.,Setophaga discolor,prawar,Species,33643,,3.50,2,,,
343924591,Audio,Prairie Warbler,Setophaga discolor,,David Blevins,2021-05-30,2021,5,30,540,United States,US-MO-213,Missouri,Taney,Rozell Road,36.5682092,-92.8775167,"",,Unspecified,"","",,,,,,,S89328422,"",,,,,Setophaga discolor,prawar,Species,33643,,4.00,2,,,
343787761,Audio,Prairie Warbler,Setophaga discolor,,Evan Kidd,2021-05-30,2021,5,30,1035,United States,US-TN-009,Tennessee,Blount,Kyker Bottoms Refuge,35.6062971,-84.1150428,"",,Unspecified,"","",,,,,,,S89292870,"",,,,,Setophaga discolor,prawar,Species,33643,,3.00,2,,,
343785831,Audio,Prairie Warbler,Setophaga discolor,,Evan Kidd,2021-05-30,2021,5,30,1035,United States,US-TN-009,Tennessee,Blount,Kyker Bottoms Refuge,35.6062971,-84.1150428,"",,Unspecified,"","",,,,,,,S89292870,"",,,,,Setophaga discolor,prawar,Species,33643,,3.00,1,,,
343757361,Audio,Prairie Warbler,Setophaga discolor,Turdus migratorius -- American Robin,Deb Ford,2021-05-30,2021,5,30,1018,United States,US-WI-029,Wisconsin,Door,"3100–3198 Mathey Rd, Sturgeon Bay US-WI 44.82286, -87.31553",44.8228590,-87.3155350,Adult Male – 1,Song,Not Used,"","",,,iPhone 11,,,,S89277253,"",,,,Singing bird. Photos and audio attached. Found by Kevin Swagel earlier this morning.,Setophaga discolor,prawar,Species,33643,,3.50,2,"",,
343632001,Audio,Prairie Warbler,Setophaga discolor,,Scott Keyes,2021-05-29,2021,5,29,1131,United States,US-MD-003,Maryland,Anne Arundel,Patuxent Research Refuge--North Tract,39.0778753,-76.7713881,"",,Unspecified,"","",,,,,,,S89214250,"",,,,,Setophaga discolor,prawar,Species,33643,,3.00,1,,,
343580221,Audio,Prairie Warbler,Setophaga discolor,,Lucas Schrader,2021-04-25,2021,4,25,1900,United States,US-OH-001,Ohio,Adams,Edge of Appalachia Preserve--Portman Trail and Rieveschl Overlook,38.7483960,-83.4636000,"",,Unspecified,"","",,,,,,,S86390914,"",,,,,Setophaga discolor,prawar,Species,33643,,3.00,1,,,
343580201,Audio,Prairie Warbler,Setophaga discolor,,Lucas Schrader,2021-04-25,2021,4,25,1900,United States,US-OH-001,Ohio,Adams,Edge of Appalachia Preserve--Portman Trail and Rieveschl Overlook,38.7483960,-83.4636000,"",,Unspecified,"","",,,,,,,S86390914,"",,,,,Setophaga discolor,prawar,Species,33643,,2.00,1,,,
343580191,Audio,Prairie Warbler,Setophaga discolor,,Lucas Schrader,2021-04-25,2021,4,25,1900,United States,US-OH-001,Ohio,Adams,Edge of Appalachia Preserve--Portman Trail and Rieveschl Overlook,38.7483960,-83.4636000,"",,Unspecified,"","",,,,,,,S86390914,"",,,,,Setophaga discolor,prawar,Species,33643,,1.00,1,,,
343567691,Audio,Prairie Warbler,Setophaga discolor,,Aidan Coohill,2021-05-29,2021,5,29,1559,United States,US-NY-001,New York,Albany,Albany Pine Bush Preserve,42.7188825,-73.8650520,"",,Unspecified,"","",,,,,,,S89228134,"",,,,,Setophaga discolor,prawar,Species,33643,,4.50,2,,,
343498161,Audio,Prairie Warbler,Setophaga discolor,,Alison  Wagner,2021-05-29,2021,5,29,1600,United States,US-VT-001,Vermont,Addison,Cram Rd. Powerline,43.8512527,-73.1217867,"",,Unspecified,"","",,,,,,,S89236018,"",,,,All seen well:  1 seen and recorded at edge of opening (not far from Cram Road) and 2 more observed under powerlines about .2 miles down from road.  Known breeding location.,Setophaga discolor,prawar,Species,33643,,5.00,2,,,
343459461,Audio,Prairie Warbler,Setophaga discolor,,Patricia and Richard Williams,2021-05-25,2021,5,25,902,United States,US-MD-025,Maryland,Harford,Susquehanna SP--Steppingstone Farm Museum,39.6022759,-76.1410904,Adult – 1,Song,Not Used,"","",,,Canon Power Shot SX60 HD,,,,S88986485,"",,,,,Setophaga discolor,prawar,Species,33643,,3.00,1,"",,
343438241,Audio,Prairie Warbler,Setophaga discolor,,John Farrington,2021-05-14,2021,5,14,1145,United States,US-MA-013,Massachusetts,Hampden,"McDonald Farm Nature Preserve, White Cedar Swamp, and Alton's Way Trail, Wilbraham",42.1336116,-72.4490028,"",,Unspecified,"","",,,,,,,S89176568,"",,,,,Setophaga discolor,prawar,Species,33643,,3.00,1,,,
343364721,Audio,Prairie Warbler,Setophaga discolor,,Jim Linker,2021-05-25,2021,5,25,800,United States,US-MA-011,Massachusetts,Franklin,"Montague Plains Beach Rd Entrance (42.569, -72.514)",42.5691672,-72.5141937,"",,Unspecified,"","",,,,,,,S88958540,"",,,,,Setophaga discolor,prawar,Species,33643,,3.00,1,,,
343240731,Audio,Prairie Warbler,Setophaga discolor,"Thryothorus ludovicianus -- Carolina Wren; Geothlypis trichas -- Common Yellowthroat; Cardinalis cardinalis -- Northern Cardinal",Kelly Krechmer,2019-04-24,2019,4,24,1035,United States,US-VA-137,Virginia,Orange,Raccoon Ford and Muster area,38.3497840,-77.8888570,Adult Male – 2,Song,Not Used,"","",,,,,,,S55341770,"",,,,Countersinging,Setophaga discolor,prawar,Species,33643,,3.00,2,"",,
343202551,Audio,Prairie Warbler,Setophaga discolor,,Rob Bielawski,2021-05-16,2021,5,16,557,United States,US-VA-810,Virginia,Virginia Beach,**Back Bay NWR,36.6721270,-75.9156610,"",Song,Not Used,"","",,,Samsung A51,,,,S88270217,"",,,,,Setophaga discolor,prawar,Species,33643,,3.00,1,"",,
343202511,Audio,Prairie Warbler,Setophaga discolor,,Rob Bielawski,2021-05-16,2021,5,16,557,United States,US-VA-810,Virginia,Virginia Beach,**Back Bay NWR,36.6721270,-75.9156610,"",Song,Not Used,"","",,,Samsung A51,,,,S88270217,"",,,,,Setophaga discolor,prawar,Species,33643,,3.00,1,"",,
343192881,Audio,Prairie Warbler,Setophaga discolor,,Mary Jo Foti,2021-05-28,2021,5,28,859,United States,US-MA-001,Massachusetts,Barnstable,Sandy Neck--Gate House,41.7352620,-70.3847694,"",,Unspecified,"","",,,,,,,S89149072,"",,,,,Setophaga discolor,prawar,Species,33643,,2.00,1,,,
343118371,Audio,Prairie Warbler,Setophaga discolor,,Travis Whitehead,2021-05-28,2021,5,28,938,United States,US-TN-009,Tennessee,Blount,Great Smoky Mountains NP--Cades Cove--Hyatt Ln.,35.5970219,-83.8239809,"",,Unspecified,"","",,,,,,,S89152908,"",,,,,Setophaga discolor,prawar,Species,33643,,3.50,2,,,
343103021,Audio,Prairie Warbler,Setophaga discolor,,Todd DeVore,2021-05-28,2021,5,28,1037,United States,US-AL-073,Alabama,Jefferson,"Red Mountain Park, Birmingham US-AL 33.44391, -86.86297",33.4439100,-86.8629650,"",,Unspecified,"","",,,,,,,S89142310,"",,,,,Setophaga discolor,prawar,Species,33643,,4.00,2,,,
343082101,Audio,Prairie Warbler,Setophaga discolor,,Michael Clay,2021-05-28,2021,5,28,724,United States,US-IN-081,Indiana,Johnson,Atterbury FWA,39.3894253,-86.0594273,"",,Unspecified,"","",,,,,,,S89135252,"",,,,,Setophaga discolor,prawar,Species,33643,,4.00,2,,,
343080761,Audio,Prairie Warbler,Setophaga discolor,,David Gersten,2021-05-28,2021,5,28,1050,United States,US-MD-031,Maryland,Montgomery,Blue Mash Nature Trail,39.1939588,-77.1060175,"",,Unspecified,"","",,,,,,,S89144581,"",,,,,Setophaga discolor,prawar,Species,33643,,1.00,1,,,
342943801,Audio,Prairie Warbler,Setophaga discolor,,Eric Bashor,2021-05-27,2021,5,27,1544,United States,US-MA-027,Massachusetts,Worcester,Bolton Flats WMA--Pine Hill Rd. Grasslands,42.4736796,-71.6493130,"",,Unspecified,"","",,,,,,,S89104775,"",,,,,Setophaga discolor,prawar,Species,33643,,3.00,1,,,
342867991,Audio,Prairie Warbler,Setophaga discolor,,Kent Skaggs,2021-05-27,2021,5,27,1100,United States,US-NY-067,New York,Onondaga,Green Lakes SP,43.0581060,-75.9706704,"",,Unspecified,"","",,,,,,,S89090943,"",,,,Continuing. Have audio recording.,Setophaga discolor,prawar,Species,33643,,4.50,2,,,
342862211,Audio,Prairie Warbler,Setophaga discolor,,Garrett Rhyne,2021-05-27,2021,5,27,1520,United States,US-LA-125,Louisiana,West Feliciana,The Bluffs,30.7994290,-91.2535890,"",Song,Not Used,"","",,,,,,,S89096297,"",,,,"Not on the preserve property, in the far edge of the fields",Setophaga discolor,prawar,Species,33643,,2.50,2,"",,
342803041,Audio,Prairie Warbler,Setophaga discolor,"Cyanocitta cristata -- Blue Jay; Troglodytes aedon -- House Wren",Douglass Gaking,2021-05-27,2021,5,27,941,United States,US-IN-097,Indiana,Marion,"Eagle Creek Park--Eagle's Crest Prairie",39.8806751,-86.3223267,"",Song,Unspecified,"","",,,,,,,S89077157,"",,,,,Setophaga discolor,prawar,Species,33643,,3.00,1,"",,
342768751,Audio,Prairie Warbler,Setophaga discolor,,Bo Hopkins,2021-05-27,2021,5,27,700,United States,US-NH-019,New Hampshire,Sullivan,"600–646 Main St, Springfield US-NH 43.44604, -72.02590",43.4460430,-72.0259050,"",,Unspecified,"","",,,,,,,S89068723,"",,,,,Setophaga discolor,prawar,Species,33643,,3.00,1,,,
342656091,Audio,Prairie Warbler,Setophaga discolor,,K Greiner,2021-05-26,2021,5,26,743,United States,US-VA-003,Virginia,Albemarle,Fox Mountain Road,38.1703344,-78.6660252,"",,Unspecified,"","",,,,,,,S89013943,"",,,,,Setophaga discolor,prawar,Species,33643,,1.00,1,,,
342628091,Audio,Prairie Warbler,Setophaga discolor,,john bishop,2021-05-18,2021,5,18,1211,United States,US-NH-011,New Hampshire,Hillsborough,"Grater Woods Conservation Area, Merrimack",42.8686491,-71.5609786,"",,Unspecified,"","",,,,,,,S88473624,"",,,,,Setophaga discolor,prawar,Species,33643,,2.50,2,,,
342628051,Audio,Prairie Warbler,Setophaga discolor,,john bishop,2021-05-18,2021,5,18,1211,United States,US-NH-011,New Hampshire,Hillsborough,"Grater Woods Conservation Area, Merrimack",42.8686491,-71.5609786,"",,Unspecified,"","",,,,,,,S88473624,"",,,,,Setophaga discolor,prawar,Species,33643,,2.00,1,,,
342600891,Audio,Prairie Warbler,Setophaga discolor,,Ryan Johnson,2021-05-16,2021,5,16,1500,United States,US-MA-001,Massachusetts,Barnstable,Long Beach Conservation Area,41.6349968,-70.3534057,"",,Unspecified,"","",,,,,,,S88870767,"",,,,,Setophaga discolor,prawar,Species,33643,,4.00,2,,,
342559421,Audio,Prairie Warbler,Setophaga discolor,,Andrea Kingsley,2021-05-22,2021,5,22,853,Canada,CA-ON-LA,Ontario,Lennox and Addington,Sheffield CA,44.5590717,-77.1170926,"",,Unspecified,"","",,,,,,,S88728743,"",,,,Seen and heard. photographed,Setophaga discolor,prawar,Species,33643,,3.50,2,,,
342499311,Audio,Prairie Warbler,Setophaga discolor,,Dawn Nelson,2021-05-25,2021,5,25,1300,United States,US-ME-017,Maine,Oxford,Furlong Pond Lane,44.2828391,-70.6756743,"",,Unspecified,"","",,,,,,,S89019224,"",,,,"I heard and saw a singing male several days ago, and came back to record it. I saw it clearly in binoculars on this day.",Setophaga discolor,prawar,Species,33643,,3.00,1,,,
342464301,Audio,Prairie Warbler,Setophaga discolor,,Daphne Asbell,2021-03-26,2021,3,26,745,United States,US-FL-129,Florida,Wakulla,St. Marks NWR (please consider using a more precise location),30.1515653,-84.1473314,"",,Unspecified,"","",,,,,,,S84161113,"",,,,,Setophaga discolor,prawar,Species,33643,,3.00,1,,,
342454431,Audio,Prairie Warbler,Setophaga discolor,,Old Sam Peabody,2021-05-25,2021,5,25,738,United States,US-NJ-021,New Jersey,Mercer,Pole Farm (Mercer County Park NW),40.3164110,-74.7474770,"",,Unspecified,"","",,,Zoom H4n Pro,,,,S88955303,"",,,,,Setophaga discolor,prawar,Species,33643,,3.00,1,,,
342324651,Audio,Prairie Warbler,Setophaga discolor,,Mark Greene,2021-05-25,2021,5,25,1409,United States,US-TN-053,Tennessee,Gibson,"64–198 Sammons Rd, Trenton US-TN 35.94217, -88.91840",35.9421650,-88.9184010,"",Song,Unspecified,"","",,,,,,,S88976105,"",,,Most of this song sounds like a Field Sparrow but then gets buzzy at the end. There were a couple of Field Sparrows singing nearby.,Singing a song that sounded like a Field Sparrow except for the last couple of notes that were buzzy. Audio recording made and attached here.,Setophaga discolor,prawar,Species,33643,,3.00,1,"",,
342232651,Audio,Prairie Warbler,Setophaga discolor,Icteria virens -- Yellow-breasted Chat,Kent Fiala,2021-05-25,2021,5,25,821,United States,US-NC-135,North Carolina,Orange,Buckhorn Game Land--OWASA Tract,36.0292974,-79.2212739,Adult Male – 1,Song,Not Used,"","",,,Tascam DR-100MkIII,Sennheiser ME67/K6,,,S88968057,"",,,,,Setophaga discolor,prawar,Species,33643,,3.50,2,"",,
342184241,Audio,Prairie Warbler,Setophaga discolor,,Adam Hartz,2021-05-22,2021,5,22,1105,United States,US-MO-221,Missouri,Washington,Washington SP,38.0826421,-90.6901863,"","",Used,"","",,,Zoom H1N,,,,S88747746,"",,,"in a glade, mid day, male and female present.  ",Male and female,Setophaga discolor,prawar,Species,33643,,2.00,1,"",,
342184221,Audio,Prairie Warbler,Setophaga discolor,,Adam Hartz,2021-05-22,2021,5,22,1105,United States,US-MO-221,Missouri,Washington,Washington SP,38.0826421,-90.6901863,"","",Used,"","",,,Zoom H1N,,,,S88747746,"",,,"recorded in a glade, mid-day.",Male and female,Setophaga discolor,prawar,Species,33643,,3.00,1,"",,
342165481,Audio,Prairie Warbler,Setophaga discolor,,Chelsea Loomis,2021-05-25,2021,5,25,700,United States,US-MI-009,Michigan,Antrim,Antrim Creek Natural Area,45.1764707,-85.3767085,"",,Unspecified,"","",,,,,,,S88948870,"",,,,"Heard calling within tree line along dune, jack pine/spruce/conifer transition zone. Have audio. Buzzy rapidly ascending song",Setophaga discolor,prawar,Species,33643,,3.50,2,,,
